year,primaryTitle,tconst,numVotes,colors_json
2021,The Conjuring: The Devil Made Me Do It,tt7069210,153801,"[""Color""]"
2021,Licorice Pizza,tt11271038,150212,"[""Color""]"
2021,King Richard,tt9620288,148717,"[""Color""]"
2021,The Mitchells vs. the Machines,tt7979580,136728,"[""Color""]"
2021,The Little Things,tt10016180,135580,"[""Color""]"
2021,Shershaah,tt10295212,133287,"[""Color""]"
2021,The Green Knight,tt9243804,127270,"[""Color""]"
2021,"tick, tick... BOOM!",tt8721424,125591,"[""Color""]"
2021,The Unforgivable,tt11233960,124760,"[""Color""]"
2021,Malignant,tt3811906,117934,"[""Color""]"
2021,Hitman's Wife's Bodyguard,tt8385148,116037,"[""Color""]"
2021,The Worst Person in the World,tt10370710,114367,"[""Color""]"
2021,Finch,tt3420504,106607,"[""Color""]"
2021,Fear Street: Part One - 1994,tt6566576,105301,"[""Color""]"
2021,Halloween Kills,tt10665338,104786,"[""Color""]"
2021,West Side Story,tt3581652,103201,"[""Color""]"
2021,Pig,tt11003218,100829,"[""Color""]"
2021,Belfast,tt12789558,98698,"[""Black and White"", ""Color""]"
2021,Pushpa: The Rise - Part 1,tt9389998,97670,"[""Color""]"
2021,Sing 2,tt6467266,96997,"[""Color""]"
2021,Judas and the Black Messiah,tt9784798,95686,"[""Color""]"
2021,Army of Thieves,tt13024674,95073,"[""Color""]"
2021,Farha,tt11555492,90557,"[""Color""]"
2021,Master,tt10579952,87737,"[""Color""]"
2021,The Woman in the Window,tt6111574,87518,"[""Color""]"
2021,The Dig,tt3661210,86893,"[""Color""]"
2021,Fear Street: Part Two - 1978,tt9701940,86187,"[""Color""]"
2021,Space Jam: A New Legacy,tt3554046,84581,"[""Color"", ""Color""]"
2021,Candyman,tt9347730,80825,"[""Color""]"
2021,Sooryavanshi,tt9531772,80609,"[""Color""]"
2021,Spencer,tt12536294,80381,"[""Color""]"
2021,Coming 2 America,tt6802400,79244,"[""Color""]"
2021,The Lost Daughter,tt9100054,79196,"[""Color""]"
2021,Don't Breathe 2,tt6246322,78773,"[""Color""]"
2021,Those Who Wish Me Dead,tt3215824,76752,"[""Color""]"
2021,The Harder They Fall,tt10696784,75226,"[""Color""]"
2021,Kate,tt7737528,74855,"[""Color""]"
2021,Spiral,tt10342730,74175,"[""Color""]"
2021,Drive My Car,tt14039582,73553,"[""Color""]"
2021,Fear Street: Part Three - 1666,tt9701942,71997,"[""Color""]"
2021,Reminiscence,tt3272066,69526,"[""Color"", ""Black and White""]"
2021,The Mauritanian,tt4761112,69230,"[""Color""]"
2021,Resident Evil: Welcome to Raccoon City,tt6920084,69227,"[""Color""]"
2021,Without Remorse,tt0499097,68668,"[""Color""]"
2021,The White Tiger,tt6571548,67992,"[""Color""]"
2021,Infinite,tt6654210,67706,"[""Color""]"
2021,The Many Saints of Newark,tt8110232,67078,"[""Color""]"
2021,Love Hard,tt10752004,66068,"[""Color""]"
2021,Escape Room: Tournament of Champions,tt9844522,65676,"[""Color""]"
2021,Titane,tt10944760,63544,"[""Color""]"
2021,Stillwater,tt10696896,62162,"[""Color""]"
2021,Chaos Walking,tt2076822,61081,"[""Color""]"
2021,Blood Red Sky,tt6402468,58643,"[""Color""]"
2021,Stowaway,tt9203694,55056,"[""Color""]"
2021,In the Heights,tt1321510,54654,"[""Color"", ""Black and White""]"
2021,Gunpowder Milkshake,tt8368408,54416,"[""Color""]"
2021,The Witcher: Nightmare of the Wolf,tt11657662,53865,"[""Color""]"
2021,The Ice Road,tt3758814,53482,"[""Color""]"
2021,The Hand of God,tt12680684,52606,"[""Color""]"
2021,Toofaan,tt11045422,52551,"[""Color""]"
2021,Jujutsu Kaisen 0,tt14331144,52151,"[""Color""]"
2022,The Batman,tt1877830,887508,"[""Color""]"
2022,Top Gun: Maverick,tt1745960,796456,"[""Color""]"
2022,Everything Everywhere All at Once,tt6710474,588763,"[""Color""]"
2022,The Kashmir Files,tt10811166,576721,"[""Color""]"
2022,Avatar: The Way of Water,tt1630029,542432,"[""Color""]"
2022,Doctor Strange in the Multiverse of Madness,tt9419884,523498,"[""Color""]"
2022,Bullet Train,tt12593682,503047,"[""Color""]"
2022,Glass Onion,tt11564570,482791,"[""Color""]"
2022,The Menu,tt9764362,466301,"[""Color""]"
2022,Thor: Love and Thunder,tt10648342,441536,"[""Color""]"
2022,Black Panther: Wakanda Forever,tt9114286,338515,"[""Color""]"
2022,Nope,tt10954984,303618,"[""Color""]"
2022,Black Adam,tt6443346,296389,"[""Color""]"
2022,Uncharted,tt1464335,287387,"[""Color""]"
2022,The Northman,tt11138512,284665,"[""Color""]"
2022,The Banshees of Inisherin,tt11813216,283164,"[""Color""]"
2022,All Quiet on the Western Front,tt1016150,280150,"[""Color""]"
2022,The Gray Man,tt1649418,262109,"[""Color""]"
2022,Prey,tt11866324,255297,"[""Color""]"
2022,Elvis,tt3704428,252980,"[""Color"", ""Black and White""]"
2022,The Whale,tt13833688,250974,"[""Color""]"
2022,The Adam Project,tt2463208,249325,"[""Color""]"
2022,Jurassic World: Dominion,tt8041270,233704,"[""Color""]"
2022,Barbarian,tt15791034,230556,"[""Color""]"
2022,Smile,tt15474916,221963,"[""Color""]"
2022,X,tt13560574,213271,"[""Color""]"
2022,Puss in Boots: The Last Wish,tt3915174,210261,"[""Color""]"
2022,Triangle of Sadness,tt7322224,206450,"[""Color""]"
2022,Death on the Nile,tt7657566,203555,"[""Color"", ""Black and White""]"
2022,A Man Called Otto,tt7405458,197377,"[""Color""]"
2022,Babylon,tt10640346,197040,"[""Color"", ""Black and White""]"
2022,Talk to Me,tt10638522,193629,"[""Color""]"
2022,Fantastic Beasts: The Secrets of Dumbledore,tt4123432,185904,"[""Color""]"
2022,RRR,tt8178634,180654,"[""Color"", ""Black and White""]"
2022,Laal Singh Chaddha,tt10028196,180230,"[""Color""]"
2022,Scream,tt11245972,177003,"[""Color"", ""Color""]"
2022,The Unbearable Weight of Massive Talent,tt11291274,172687,"[""Color""]"
2022,M3GAN,tt8760708,172001,"[""Color""]"
2022,The Lost City,tt13320622,171791,"[""Color""]"
2022,Don't Worry Darling,tt10731256,168607,"[""Color""]"
2022,Turning Red,tt8097030,167513,"[""Color""]"
2022,Morbius,tt5108870,166221,"[""Color""]"
2022,K.G.F: Chapter 2,tt10698680,161270,"[""Color""]"
2022,Hustle,tt8009428,157429,"[""Color""]"
2022,Where the Crawdads Sing,tt9411972,150294,"[""Color""]"
2022,Pearl,tt18925334,146318,"[""Color""]"
2022,The Pale Blue Eye,tt14138650,134905,"[""Color""]"
2022,Lightyear,tt10298810,132092,"[""Color""]"
2022,The Fabelmans,tt14208870,129795,"[""Color""]"
2022,Fall,tt15325794,126249,"[""Color""]"
2022,Guillermo del Toro's Pinocchio,tt1488589,122144,"[""Color""]"
2022,Aftersun,tt19770238,118247,"[""Color""]"
2022,Violent Night,tt12003946,115026,"[""Color""]"
2022,Brahmastra Part One: Shiva,tt6277462,114396,"[""Color""]"
2022,Enola Holmes 2,tt14641788,112220,"[""Color""]"
